company_bucket,company_folder,file_path,rel_path,company_name,cik,accession_number,form_type,period_of_report,fiscal_year,A_Total_Assets,L_Total_Liabilities,E_Total_Equity,R_Total_Revenue,Pi_Net_Income,Operating_Income,Cash_CashEquiv,Marketable_Securities,H_HQLA_Proxy,BS_Check_LplusE,C_Derived_Cost,BS_Residual_A_minus_L_minus_E,Liquidity_Ratio_H_over_A,Capital_Ratio_E_over_A,Lambda_Assumed,Kappa_Assumed,Liquidity_Pass_H_ge_lambdaA,Capital_Pass_E_ge_kappaA,flags,period_dt,q_year,q_num,form_pri,completeness
healthy,Texas Instruments,data/healthy/Texas Instruments/0000097476-21-000020.txt,healthy/Texas Instruments/0000097476-21-000020.txt,TEXAS INSTRUMENTS INC,0000097476,0000097476-21-000020,10-Q,20210630,2021,20603000000.0,9450000000.0,11153000000.0,4580000000.0,1931000000.0,2213000000.0,3649000000.0,8212000000.0,11861000000.0,20603000000.0,2649000000.0,0.0,0.5756928602630685,0.5413289326797068,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2021-06-30,2021,2,0,6
healthy,Texas Instruments,data/healthy/Texas Instruments/0000097476-21-000032.txt,healthy/Texas Instruments/0000097476-21-000032.txt,TEXAS INSTRUMENTS INC,0000097476,0000097476-21-000032,10-Q,20210930,2021,23273000000.0,11122000000.0,12151000000.0,4643000000.0,1947000000.0,2305000000.0,5663000000.0,8212000000.0,13875000000.0,23273000000.0,2696000000.0,0.0,0.5961844197138315,0.5221071628066859,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2021-09-30,2021,3,0,6
healthy,Texas Instruments,data/healthy/Texas Instruments/0000097476-22-000028.txt,healthy/Texas Instruments/0000097476-22-000028.txt,TEXAS INSTRUMENTS INC,0000097476,0000097476-22-000028,10-Q,20220331,2022,25276000000.0,11259000000.0,14017000000.0,4905000000.0,2201000000.0,2563000000.0,3505000000.0,8212000000.0,11717000000.0,25276000000.0,2704000000.0,0.0,0.46356227251147336,0.554557683177718,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2022-03-31,2022,1,0,6
healthy,Texas Instruments,data/healthy/Texas Instruments/0000097476-22-000040.txt,healthy/Texas Instruments/0000097476-22-000040.txt,TEXAS INSTRUMENTS INC,0000097476,0000097476-22-000040,10-Q,20220630,2022,24723000000.0,10631000000.0,14092000000.0,5212000000.0,2291000000.0,2723000000.0,3802000000.0,8212000000.0,12014000000.0,24723000000.0,2921000000.0,0.0,0.4859442624276989,0.5699955507017757,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2022-06-30,2022,2,0,6
healthy,Texas Instruments,data/healthy/Texas Instruments/0000097476-22-000048.txt,healthy/Texas Instruments/0000097476-22-000048.txt,TEXAS INSTRUMENTS INC,0000097476,0000097476-22-000048,10-Q,20220930,2022,26057000000.0,11550000000.0,14507000000.0,5241000000.0,2295000000.0,2678000000.0,3169000000.0,8212000000.0,11381000000.0,26057000000.0,2946000000.0,0.0,0.4367732279233987,0.5567409909045554,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2022-09-30,2022,3,0,6
healthy,Texas Instruments,data/healthy/Texas Instruments/0000097476-23-000007.txt,healthy/Texas Instruments/0000097476-23-000007.txt,TEXAS INSTRUMENTS INC,0000097476,0000097476-23-000007,8-K,20221231,2022,27207000000.0,12630000000.0,14577000000.0,,,,3050000000.0,8212000000.0,11262000000.0,27207000000.0,,0.0,0.4139375895909141,0.5357812327709781,0.05,0.08,True,True,SGML_Primary_HTMLFallback;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL;8K_QuarterEnd_Inferred,2022-12-31,2022,4,1,4
healthy,Texas Instruments,data/healthy/Texas Instruments/0000097476-23-000025.txt,healthy/Texas Instruments/0000097476-23-000025.txt,TEXAS INSTRUMENTS INC,0000097476,0000097476-23-000025,10-Q,20230331,2023,29220000000.0,13977000000.0,15243000000.0,4379000000.0,1708000000.0,1934000000.0,4477000000.0,8212000000.0,12689000000.0,29220000000.0,2671000000.0,0.0,0.4342573579739904,0.5216632443531828,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2023-03-31,2023,1,0,6
healthy,Texas Instruments,data/healthy/Texas Instruments/0000097476-23-000035.txt,healthy/Texas Instruments/0000097476-23-000035.txt,TEXAS INSTRUMENTS INC,0000097476,0000097476-23-000035,10-Q,20230630,2023,30939000000.0,14999000000.0,15940000000.0,4531000000.0,1722000000.0,1972000000.0,3439000000.0,8212000000.0,11651000000.0,30939000000.0,2809000000.0,0.0,0.3765797213872459,0.5152073434823362,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2023-06-30,2023,2,0,6
healthy,Texas Instruments,data/healthy/Texas Instruments/0000097476-23-000041.txt,healthy/Texas Instruments/0000097476-23-000041.txt,TEXAS INSTRUMENTS INC,0000097476,0000097476-23-000041,10-Q,20230930,2023,31638000000.0,15007000000.0,16631000000.0,4532000000.0,1709000000.0,1892000000.0,2566000000.0,8212000000.0,10778000000.0,31638000000.0,2823000000.0,0.0,0.34066628737594035,0.5256653391491245,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2023-09-30,2023,3,0,6
healthy,Texas Instruments,data/healthy/Texas Instruments/0000097476-24-000007.txt,healthy/Texas Instruments/0000097476-24-000007.txt,TEXAS INSTRUMENTS INC,0000097476,0000097476-24-000007,8-K,20231231,2023,32348000000.0,15451000000.0,16897000000.0,,,,2964000000.0,8212000000.0,11176000000.0,32348000000.0,,0.0,0.34549276616792385,0.5223506862866328,0.05,0.08,True,True,SGML_Primary_HTMLFallback;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL;8K_QuarterEnd_Inferred,2023-12-31,2023,4,1,4
healthy,Texas Instruments,data/healthy/Texas Instruments/0000097476-24-000021.txt,healthy/Texas Instruments/0000097476-24-000021.txt,TEXAS INSTRUMENTS INC,0000097476,0000097476-24-000021,10-Q,20240331,2024,34885000000.0,17902000000.0,16983000000.0,3661000000.0,1105000000.0,1286000000.0,2483000000.0,8212000000.0,10695000000.0,34885000000.0,2556000000.0,0.0,0.3065787587788448,0.4868281496345134,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2024-03-31,2024,1,0,6
healthy,Texas Instruments,data/healthy/Texas Instruments/0000097476-24-000030.txt,healthy/Texas Instruments/0000097476-24-000030.txt,TEXAS INSTRUMENTS INC,0000097476,0000097476-24-000030,10-Q,20240630,2024,35048000000.0,17834000000.0,17214000000.0,3822000000.0,1127000000.0,1248000000.0,2740000000.0,8212000000.0,10952000000.0,35048000000.0,2695000000.0,0.0,0.31248573385071904,0.4911549874457886,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2024-06-30,2024,2,0,6
healthy,Texas Instruments,data/healthy/Texas Instruments/0000097476-24-000042.txt,healthy/Texas Instruments/0000097476-24-000042.txt,TEXAS INSTRUMENTS INC,0000097476,0000097476-24-000042,10-Q,20240930,2024,35321000000.0,18053000000.0,17268000000.0,4151000000.0,1362000000.0,1554000000.0,2589000000.0,8212000000.0,10801000000.0,35321000000.0,2789000000.0,0.0,0.30579541915574304,0.48888763058803547,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2024-09-30,2024,3,0,6
healthy,Texas Instruments,data/healthy/Texas Instruments/0000097476-25-000007.txt,healthy/Texas Instruments/0000097476-25-000007.txt,TEXAS INSTRUMENTS INC,0000097476,0000097476-25-000007,8-K,20241231,2024,35509000000.0,18606000000.0,16903000000.0,,,,3200000000.0,8212000000.0,11412000000.0,35509000000.0,,0.0,0.32138331127319836,0.47602016390210933,0.05,0.08,True,True,SGML_Primary_HTMLFallback;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL;8K_QuarterEnd_Inferred,2024-12-31,2024,4,1,4
healthy,Texas Instruments,data/healthy/Texas Instruments/0000097476-25-000027.txt,healthy/Texas Instruments/0000097476-25-000027.txt,TEXAS INSTRUMENTS INC,0000097476,0000097476-25-000027,10-Q,20250331,2025,33757000000.0,17351000000.0,16406000000.0,4069000000.0,1179000000.0,1324000000.0,2763000000.0,8212000000.0,10975000000.0,33757000000.0,2890000000.0,0.0,0.3251177533548597,0.48600290310157895,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2025-03-31,2025,1,0,6
healthy,Texas Instruments,data/healthy/Texas Instruments/0000097476-25-000036.txt,healthy/Texas Instruments/0000097476-25-000036.txt,TEXAS INSTRUMENTS INC,0000097476,0000097476-25-000036,10-Q,20250630,2025,34933000000.0,18530000000.0,16403000000.0,4448000000.0,1295000000.0,1563000000.0,3044000000.0,8212000000.0,11256000000.0,34933000000.0,3153000000.0,0.0,0.32221681504594507,0.4695560072138093,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2025-06-30,2025,2,0,6
healthy,Texas Instruments,data/healthy/Texas Instruments/0000097476-25-000060.txt,healthy/Texas Instruments/0000097476-25-000060.txt,TEXAS INSTRUMENTS INC,0000097476,0000097476-25-000060,10-Q,20250930,2025,35004000000.0,18377000000.0,16627000000.0,4742000000.0,1364000000.0,1663000000.0,3311000000.0,8212000000.0,11523000000.0,35004000000.0,3378000000.0,0.0,0.32919094960575934,0.47500285681636384,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2025-09-30,2025,3,0,6
risky,Block,data/risky/Block/0001512673-16-000002.txt,risky/Block/0001512673-16-000002.txt,"Square, Inc.",0001512673,0001512673-16-000002,10-Q,20151231,2015,,,73000.0,,,,,,,,,,,,0.05,0.08,,,SGML_Primary_HTMLFallback;HTMLTables_Targeted;HTML:E_Total_Equity;MissingH,2015-12-31,2015,4,0,1
risky,Block,data/risky/Block/0001512673-16-000007.txt,risky/Block/0001512673-16-000007.txt,"Square, Inc.",0001512673,0001512673-16-000007,10-Q,20160331,2016,,,,,3.0,,120.0,2.0,122.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2016-03-31,2016,1,0,2
risky,Block,data/risky/Block/0001628280-16-018485.txt,risky/Block/0001628280-16-018485.txt,"Square, Inc.",0001512673,0001628280-16-018485,10-Q,20160630,2016,,,,,3.0,,120.0,2.0,122.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2016-06-30,2016,2,0,2
risky,Block,data/risky/Block/0001628280-16-020645.txt,risky/Block/0001628280-16-020645.txt,"Square, Inc.",0001512673,0001628280-16-020645,10-Q,20160930,2016,,,,,3.0,,120.0,2.0,122.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2016-09-30,2016,3,0,2
risky,Block,data/risky/Block/0001628280-17-001754.txt,risky/Block/0001628280-17-001754.txt,"Square, Inc.",0001512673,0001628280-17-001754,10-Q,20161231,2016,,,71000.0,,,,,,,,,,,,0.05,0.08,,,SGML_Primary_HTMLFallback;HTMLTables_Targeted;HTML:E_Total_Equity;MissingH,2016-12-31,2016,4,0,1
risky,Block,data/risky/Block/0001628280-17-004837.txt,risky/Block/0001628280-17-004837.txt,"Square, Inc.",0001512673,0001628280-17-004837,10-Q,20170331,2017,,,,,8217.0,,120.0,2.0,122.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2017-03-31,2017,1,0,2
risky,Block,data/risky/Block/q2fy17squareincfinancials.htm,risky/Block/q2fy17squareincfinancials.htm,Block,,,10-Q,20170630,2017,,,,,8217.0,,120.0,2.0,122.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2017-06-30,2017,2,0,2
risky,Block,data/risky/Block/0001512673-17-000008.txt,risky/Block/0001512673-17-000008.txt,"Square, Inc.",0001512673,0001512673-17-000008,10-Q,20170930,2017,,,,,8217.0,,120.0,2.0,122.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2017-09-30,2017,3,0,2
risky,Block,data/risky/Block/a10-kfilingsquareinc2017.htm,risky/Block/a10-kfilingsquareinc2017.htm,Block,,,10-Q,20171231,2017,,,75000.0,,,,,,,,,,,,0.05,0.08,,,SGML_Primary_HTMLFallback;HTMLTables_Targeted;HTML:E_Total_Equity;MissingH,2017-12-31,2017,4,0,1
risky,Block,data/risky/Block/0001512673-18-000007.txt,risky/Block/0001512673-18-000007.txt,"Square, Inc.",0001512673,0001512673-18-000007,10-Q,20180331,2018,,,,,8217.0,,120.0,2.0,122.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2018-03-31,2018,1,0,2
risky,Block,data/risky/Block/q2fy18squareinc10-q.htm,risky/Block/q2fy18squareinc10-q.htm,Block,,,10-Q,20180630,2018,,,,,8217.0,,120.0,2.0,122.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2018-06-30,2018,2,0,2
risky,Block,data/risky/Block/0001512673-18-000014.txt,risky/Block/0001512673-18-000014.txt,"Square, Inc.",0001512673,0001512673-18-000014,10-Q,20180930,2018,,,,,3.0,,120.0,2.0,122.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2018-09-30,2018,3,0,2
risky,Block,data/risky/Block/0001512673-19-000003.txt,risky/Block/0001512673-19-000003.txt,"Square, Inc.",0001512673,0001512673-19-000003,10-Q,20181231,2018,,,77000.0,,,,,,,,,,,,0.05,0.08,,,SGML_Primary_HTMLFallback;HTMLTables_Targeted;HTML:E_Total_Equity;MissingH,2018-12-31,2018,4,0,1
risky,Block,data/risky/Block/0001512673-19-000007.txt,risky/Block/0001512673-19-000007.txt,"Square, Inc.",0001512673,0001512673-19-000007,10-Q,20190331,2019,,,,,3.0,,120.0,120.0,240.0,,,,,,0.05,0.08,,,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,2019-03-31,2019,1,0,2
risky,Block,data/risky/Block/0001512673-19-000011.txt,risky/Block/0001512673-19-000011.txt,"Square, Inc.",0001512673,0001512673-19-000011,10-Q,20190630,2019,4654006000.0,3469534000.0,1184472000.0,1174238000.0,6740000.0,843000.0,662863000.0,,662863000.0,4654006000.0,1167498000.0,0.0,0.14242847989452528,0.2545059030865022,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,2019-06-30,2019,2,0,6
risky,Block,data/risky/Block/0001628280-19-013504.txt,risky/Block/0001628280-19-013504.txt,"Square, Inc.",0001512673,0001628280-19-013504,10-Q,20190930,2019,4000504000.0,2750710000.0,1249794000.0,1266474000.0,29397000.0,32094000.0,653870000.0,,653870000.0,4000504000.0,1237077000.0,0.0,0.16344690568988307,0.31240913644880747,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,2019-09-30,2019,3,0,6
risky,Block,data/risky/Block/0001628280-20-002303.txt,risky/Block/0001628280-20-002303.txt,"Square, Inc.",0001512673,0001628280-20-002303,10-Q,20191231,2019,4551258000.0,2836208000.0,1715050000.0,1031456000.0,375446000.0,26557000.0,1098706000.0,,1098706000.0,4551258000.0,656010000.0,0.0,0.24140710106963834,0.3768298786840913,0.05,0.08,True,True,SGML_Primary_HTMLFallback;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2019-12-31,2019,4,0,6
risky,Block,data/risky/Block/0001628280-20-006688.txt,risky/Block/0001628280-20-006688.txt,"Square, Inc.",0001512673,0001628280-20-006688,10-Q,20200331,2020,6003873000.0,4195928000.0,1807945000.0,296235000.0,105891000.0,90288000.0,2009917000.0,,2009917000.0,6003873000.0,190344000.0,0.0,0.33477007258481317,0.3011297873889071,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2020-03-31,2020,1,0,6
risky,Block,data/risky/Block/0001512673-20-000005.txt,risky/Block/0001512673-20-000005.txt,"Square, Inc.",0001512673,0001512673-20-000005,10-Q,20200630,2020,7812272000.0,5885965000.0,2549638000.0,346275000.0,11478000.0,23052000.0,2006208000.0,,2006208000.0,7812272000.0,334797000.0,-623331000.0,0.2568021185130267,0.3263631885832956,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,2020-06-30,2020,2,0,6
risky,Block,data/risky/Block/0001512673-20-000012.txt,risky/Block/0001512673-20-000012.txt,"Square, Inc.",0001512673,0001512673-20-000012,10-Q,20200930,2020,8114276000.0,6051441000.0,2642107000.0,447522000.0,36515000.0,49342000.0,2160066000.0,,2160066000.0,8114276000.0,411007000.0,-579272000.0,0.26620563559829613,0.3256121679863983,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,2020-09-30,2020,3,0,6
risky,Block,data/risky/Block/0001512673-21-000008.txt,risky/Block/0001512673-21-000008.txt,"Square, Inc.",0001512673,0001512673-21-000008,10-Q,20201231,2020,9869550000.0,7187981000.0,2955464000.0,1539403000.0,213105000.0,18815000.0,3201863000.0,,3201863000.0,9869550000.0,1326298000.0,-273895000.0,0.32441833720888996,0.2994527612707773,0.05,0.08,True,True,SGML_Primary_HTMLFallback;InlineXBRL;HProxyIsCashOnly,2020-12-31,2020,4,0,6
risky,Block,data/risky/Block/0001512673-21-000013.txt,risky/Block/0001512673-21-000013.txt,"Square, Inc.",0001512673,0001512673-21-000013,10-Q,20210331,2021,11348720000.0,9034347000.0,2459415000.0,557681000.0,39008000.0,67736000.0,3118885000.0,,3118885000.0,11348720000.0,518673000.0,-145042000.0,0.2748226231680753,0.2167129861341191,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,2021-03-31,2021,1,0,6
risky,Block,data/risky/Block/0001628280-21-015094.txt,risky/Block/0001628280-21-015094.txt,"Square, Inc.",0001512673,0001628280-21-015094,10-Q,20210630,2021,13815688000.0,11078987000.0,2736701000.0,685178000.0,204021000.0,124994000.0,4670891000.0,,4670891000.0,13815688000.0,481157000.0,0.0,0.3380860222089555,0.19808647965993442,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,2021-06-30,2021,2,0,6
risky,Block,data/risky/Block/0001628280-21-021782.txt,risky/Block/0001628280-21-021782.txt,"Square, Inc.",0001512673,0001628280-21-021782,10-Q,20210930,2021,13909426000.0,10904712000.0,3004714000.0,1297040000.0,84000.0,22996000.0,4602449000.0,,4602449000.0,13909426000.0,1296956000.0,0.0,0.33088705457723416,0.21601998529630195,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,2021-09-30,2021,3,0,6
risky,Block,data/risky/Block/0001628280-22-003825.txt,risky/Block/0001628280-22-003825.txt,"Block, Inc.",0001512673,0001628280-22-003825,10-Q,20211231,2021,13925764000.0,10612175000.0,3317255000.0,4793146000.0,166284000.0,161112000.0,6975090000.0,,6975090000.0,13925764000.0,4626862000.0,-3666000.0,0.5008766484912426,0.23820991078119663,0.05,0.08,True,True,SGML_Primary_HTMLFallback;InlineXBRL;HProxyIsCashOnly,2021-12-31,2021,4,0,6
risky,Block,data/risky/Block/0001628280-22-012707.txt,risky/Block/0001628280-22-012707.txt,"Block, Inc.",0001512673,0001628280-22-012707,10-Q,20220331,2022,29127467000.0,11677075000.0,17450392000.0,1232969000.0,204199000.0,226789000.0,7365622000.0,,7365622000.0,29127467000.0,1028770000.0,0.0,0.2528754731745126,0.599104343676709,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,2022-03-31,2022,1,0,6
risky,Block,data/risky/Block/0001628280-22-021091.txt,risky/Block/0001628280-22-021091.txt,"Block, Inc.",0001512673,0001628280-22-021091,10-Q,20220630,2022,28885160000.0,11993749000.0,17725198000.0,1475707000.0,208014000.0,213773000.0,7154529000.0,,7154529000.0,28885160000.0,1267693000.0,-833787000.0,0.24768874397787652,0.6136437534014005,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,2022-06-30,2022,2,0,6
risky,Block,data/risky/Block/0001628280-22-028213.txt,risky/Block/0001628280-22-028213.txt,"Block, Inc.",0001512673,0001628280-22-028213,10-Q,20220930,2022,29120932000.0,12590994000.0,17999192000.0,1517890000.0,14711000.0,48789000.0,7634494000.0,,7634494000.0,29120932000.0,1503179000.0,-1469254000.0,0.26216516696649683,0.618084338784212,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,2022-09-30,2022,3,0,6
risky,Block,data/risky/Block/0001628280-23-015762.txt,risky/Block/0001628280-23-015762.txt,"Block, Inc.",0001512673,0001628280-23-015762,10-Q,20230331,2023,31337327000.0,13862442000.0,18607008000.0,1422705000.0,16838000.0,6172000.0,9346181000.0,,9346181000.0,31337327000.0,1405867000.0,-1132123000.0,0.29824435887591816,0.593765001080022,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,2023-03-31,2023,1,0,6
risky,Block,data/risky/Block/0001628280-23-027248.txt,risky/Block/0001628280-23-027248.txt,"Block, Inc.",0001512673,0001628280-23-027248,10-Q,20230630,2023,31075924000.0,13306116000.0,18992590000.0,1637654000.0,122506000.0,132107000.0,8708469000.0,,8708469000.0,31075924000.0,1515148000.0,-1222782000.0,0.28023202141954007,0.6111673461423062,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,2023-06-30,2023,2,0,6
risky,Block,data/risky/Block/0001628280-23-036406.txt,risky/Block/0001628280-23-036406.txt,"Block, Inc.",0001512673,0001628280-23-036406,10-Q,20230930,2023,32554898000.0,14724392000.0,19352152000.0,1658668000.0,28954000.0,9908000.0,8670730000.0,,8670730000.0,32554898000.0,1629714000.0,-1521646000.0,0.26634179594112073,0.5944467096779108,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,2023-09-30,2023,3,0,6
risky,Block,data/risky/Block/0001628280-24-006354.txt,risky/Block/0001628280-24-006354.txt,"Block, Inc.",0001512673,0001628280-24-006354,10-Q,20231231,2023,34069893000.0,15377057000.0,19601992000.0,6315301000.0,9772000.0,278839000.0,9009087000.0,,9009087000.0,34069893000.0,6305529000.0,-909156000.0,0.26442956542305546,0.575346450310249,0.05,0.08,True,True,SGML_Primary_HTMLFallback;InlineXBRL;HProxyIsCashOnly,2023-12-31,2023,4,0,6
risky,Block,data/risky/Block/0001628280-24-020025.txt,risky/Block/0001628280-24-020025.txt,"Block, Inc.",0001512673,0001628280-24-020025,10-Q,20240331,2024,35612830000.0,16645634000.0,19687428000.0,1511209000.0,472005000.0,249743000.0,10531523000.0,,10531523000.0,35612830000.0,1039204000.0,-720232000.0,0.29572272127769683,0.5528184084219087,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,2024-03-31,2024,1,0,6
risky,Block,data/risky/Block/0001628280-24-034157.txt,risky/Block/0001628280-24-034157.txt,"Block, Inc.",0001512673,0001628280-24-034157,10-Q,20240630,2024,37546600000.0,18253605000.0,19695521000.0,1712967000.0,195268000.0,306562000.0,12018864000.0,,12018864000.0,37546600000.0,1517699000.0,-402526000.0,0.32010525586870714,0.5245620375746406,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,2024-06-30,2024,2,0,6
risky,Block,data/risky/Block/0001628280-24-046294.txt,risky/Block/0001628280-24-046294.txt,"Block, Inc.",0001512673,0001628280-24-046294,10-Q,20240930,2024,36355435000.0,16446140000.0,19920914000.0,1712421000.0,283754000.0,323009000.0,12934437000.0,,12934437000.0,36355435000.0,1428667000.0,-11619000.0,0.35577725861346454,0.5479487179839823,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,2024-09-30,2024,3,0,6
risky,Block,data/risky/Block/0001628280-25-007376.txt,risky/Block/0001628280-25-007376.txt,"Block, Inc.",0001512673,0001628280-25-007376,10-Q,20241231,2024,36777595000.0,15542633000.0,21267932000.0,6613680000.0,2897047000.0,892327000.0,13230512000.0,,13230512000.0,36777595000.0,3716633000.0,-32970000.0,0.3597438059775252,0.5782850129270279,0.05,0.08,True,True,SGML_Primary_HTMLFallback;InlineXBRL;HProxyIsCashOnly,2024-12-31,2024,4,0,6
risky,Block,data/risky/Block/0001628280-25-021538.txt,risky/Block/0001628280-25-021538.txt,"Block, Inc.",0001512673,0001628280-25-021538,10-Q,20250331,2025,36395567000.0,14960493000.0,21469194000.0,1550731000.0,189872000.0,329302000.0,13089173000.0,,13089173000.0,36395567000.0,1360859000.0,-34120000.0,0.3596364634187455,0.5898848615272294,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,2025-03-31,2025,1,0,6
risky,Block,data/risky/Block/0001628280-25-038920.txt,risky/Block/0001628280-25-038920.txt,"Block, Inc.",0001512673,0001628280-25-038920,10-Q,20250630,2025,36858391000.0,14735499000.0,22157136000.0,1817398000.0,538458000.0,484293000.0,12142570000.0,,12142570000.0,36858391000.0,1278940000.0,-34244000.0,0.32943841742847646,0.6011422473650573,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,2025-06-30,2025,2,0,6
risky,Block,data/risky/Block/0001628280-25-050234.txt,risky/Block/0001628280-25-050234.txt,"Block, Inc.",0001512673,0001628280-25-050234,10-Q,20250930,2025,39182823000.0,16709615000.0,22507398000.0,1873477000.0,461544000.0,409440000.0,13945026000.0,,13945026000.0,39182823000.0,1411933000.0,-34190000.0,0.35589640899533964,0.5744200207320437,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly,2025-09-30,2025,3,0,6
risky,Cloudflare,data/risky/Cloudflare/0001477333-19-000013.txt,risky/Cloudflare/0001477333-19-000013.txt,"Cloudflare, Inc.",0001477333,0001477333-19-000013,10-Q,20190930,2019,839847000.0,99449000.0,740398000.0,73941000.0,40853000.0,41086000.0,508366000.0,,508366000.0,839847000.0,33088000.0,0.0,0.6053078715527948,0.8815867652084248,0.05,0.08,True,True,SGML_Primary_SEQ1;InlineXBRL;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,2019-09-30,2019,3,0,6
