label_raw,y,issuer,company_name,cik,accession,form,report_date,filed_date,fiscal_year,path,flags_raw,regime,trust_score,eligible_solvency,n_fields,mid_00,mid_01,mid_02,mid_03,mid_04,mid_05,mid_06,mid_07,mid_08,mid_09,mid_10,mid_11,mid_12,mid_13,mid_14,mid_15,mid_16,mid_17,mid_18,mid_19,mid_20,mid_21,mid_22,mid_23,mid_24,mid_25,mid_26,mid_27,mid_28,mid_29,mid_30,mid_31,flag__SGML_Primary_SEQ1,flag__MissingH,flag__LabelFallback_Tight,flag__InlineXBRL,flag__HProxyIsCashOnly,flag__SANITY_FAIL_BS_MISMATCH,flag__SALVAGE_DerivedE_AminusL,flag__HTMLTables_Targeted,flag__SGML_Primary_HTMLFallback,flag__HTML:Pi_Net_Income,flag__HTML:R_Total_Revenue,flag__HTML:Marketable_Securities,flag__HTML:Operating_Income,flag__HTML:E_Total_Equity,flag__HTML:Cash_CashEquiv,flag__DerivedL_AminusE,flag__PlainXBRL,flag__DerivedE_AminusL,flag__HTML:A_Total_Assets,flag__HTML:L_Total_Liabilities,flag__DerivedL_SumCurrentNoncurrent,flag__SANITY_DROP_OperatingIncome_OutOfRange,flag__SGML_NoMatchingType,float_tail_0,float_tail_1,ticker,annualized_equity_vol,marketCap_info,shares_outstanding_info,last_price,computed_marketcap,risk_free_rate,total_assets,total_liabilities,total_equity,cash_and_equiv,short_term_debt,long_term_debt,default_point,market_equity,equity_volatility,issuer_res,ticker_res,fiscal_year_res,report_date_res,market_equity_res,equity_volatility_res,short_term_debt_res,long_term_debt_res,default_point_res,asset_value_A,asset_vol_sigmaA,DD,PD,classification
healthy,0,Oracle,ORACLE CORP,1341439.0,0001193125-12-284007,10-K,2012-05-31,2012-05-31,2012.0,healthy/Oracle/0001193125-12-284007.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,A,0.103275,False,30,,,,,1.0,1.0,1.0,,1.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ORCL,0.6113578203540783,545808515072.0,2873130000.0,189.97000122070312,545808509607.2388,0.05,,,,,1.0,1.0,1.5,545808515072.0,0.6113578203540783,Oracle,ORCL,2012.0,2012-05-31,545808515072.0,0.6113578203540783,1.0,1.0,1.5,545808515073.4268,0.8151437615803377,32.310667766130734,2.4770515909523074e-229,healthy
healthy,0,Oracle,Oracle,,,10-K,2013-05-31,2013-05-31,2013.0,healthy/Oracle/d531515d10k.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,A,0.103275,False,30,,,,,,1.0,-1.0,,-1.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ORCL,0.6113578203540783,545808515072.0,2873130000.0,189.97000122070312,545808509607.2388,0.05,,,,,,1.0,,545808515072.0,0.6113578203540783,Oracle,ORCL,2013.0,2013-05-31,545808515072.0,0.6113578203540783,,1.0,,,,,,unknown
healthy,0,Oracle,Oracle,,,10-K,2014-05-31,2014-05-31,2014.0,healthy/Oracle/d725622d10k.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,A,0.103275,False,30,,,,,,1.0,-1.0,,-1.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ORCL,0.6113578203540783,545808515072.0,2873130000.0,189.97000122070312,545808509607.2388,0.05,,,,,,1.0,,545808515072.0,0.6113578203540783,Oracle,ORCL,2014.0,2014-05-31,545808515072.0,0.6113578203540783,,1.0,,,,,,unknown
healthy,0,Oracle,Oracle,,,10-K,2015-05-31,2015-05-31,2015.0,healthy/Oracle/d920711d10k.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,A,0.103275,False,30,,,,,,1.0,-1.0,,-1.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ORCL,0.6113578203540783,545808515072.0,2873130000.0,189.97000122070312,545808509607.2388,0.05,,,,,,1.0,,545808515072.0,0.6113578203540783,Oracle,ORCL,2015.0,2015-05-31,545808515072.0,0.6113578203540783,,1.0,,,,,,unknown
healthy,0,Oracle,ORACLE CORP,1341439.0,0001193125-16-628942,10-K,2016-05-31,2016-05-31,2016.0,healthy/Oracle/0001193125-16-628942.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,A,0.103275,False,30,,,,,,1.0,1.0,,1.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ORCL,0.6113578203540783,545808515072.0,2873130000.0,189.97000122070312,545808509607.2388,0.05,,,,,,1.0,,545808515072.0,0.6113578203540783,Oracle,ORCL,2016.0,2016-05-31,545808515072.0,0.6113578203540783,,1.0,,,,,,unknown
healthy,0,Oracle,Oracle,,,10-K,2017-05-31,2017-05-31,2017.0,healthy/Oracle/d385998d10k.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,A,0.103275,False,30,,,,,,1.0,-1.0,,-1.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ORCL,0.6113578203540783,545808515072.0,2873130000.0,189.97000122070312,545808509607.2388,0.05,,,,,,1.0,,545808515072.0,0.6113578203540783,Oracle,ORCL,2017.0,2017-05-31,545808515072.0,0.6113578203540783,,1.0,,,,,,unknown
healthy,0,Oracle,ORACLE CORP,1341439.0,0001193125-18-201034,10-K,2018-05-31,2018-05-31,2018.0,healthy/Oracle/0001193125-18-201034.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,A,0.103275,False,30,,137264.0,46224.0,,85.0,13679.0,-1.0,,-1.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ORCL,0.6113578203540783,545808515072.0,2873130000.0,189.97000122070312,545808509607.2388,0.05,,137264.0,46224.0,,85.0,13679.0,6924.5,545808515072.0,0.6113578203540783,Oracle,ORCL,2018.0,2018-05-31,545808515072.0,0.6113578203540783,85.0,13679.0,6924.5,545808521658.78815,0.6521150015896141,27.633294588214326,2.2156492841633555e-168,healthy
healthy,0,Oracle,Oracle,,,10-K,2019-05-31,2019-05-31,2019.0,healthy/Oracle/orcl-10k_20190531.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,85.0,0.0,-1.0,12.0,11.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ORCL,0.6113578203540783,545808515072.0,2873130000.0,189.97000122070312,545808509607.2388,0.05,,,,,85.0,0.0,85.0,545808515072.0,0.6113578203540783,Oracle,ORCL,2019.0,2019-05-31,545808515072.0,0.6113578203540783,85.0,0.0,85.0,545808515152.8545,0.8151437614201478,27.357938770331764,4.344264758431522e-165,healthy
healthy,0,Oracle,ORACLE CORP,1341439.0,0001564590-20-030125,10-K,2020-05-31,2020-05-31,2020.0,healthy/Oracle/0001564590-20-030125.txt,SGML_Primary_SEQ1;InlineXBRL;DerivedL_SumCurrentNoncurrent;HProxyIsCashOnly,C,0.459,False,30,115438000000.0,102721000000.0,12717000000.0,39068000000.0,10135000000.0,13896000000.0,37239000000.0,,37239000000.0,115438000000.0,28933000000.0,0.0,0.3225887489388243,0.1101630312375474,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,ORCL,0.6113578203540783,545808515072.0,2873130000.0,189.97000122070312,545808509607.2388,0.05,115438000000.0,102721000000.0,12717000000.0,39068000000.0,10135000000.0,13896000000.0,17083000000.0,545808515072.0,0.6113578203540783,Oracle,ORCL,2020.0,2020-05-31,545808515072.0,0.6113578203540783,10135000000.0,13896000000.0,17083000000.0,562020326866.7881,1.183772898391396,2.401469967302715,0.008164674709125826,healthy
healthy,0,Oracle,ORACLE CORP,1341439.0,0001564590-21-033616,10-K,2021-05-31,2021-05-31,2021.0,healthy/Oracle/0001564590-21-033616.txt,SGML_Primary_SEQ1;InlineXBRL;DerivedL_SumCurrentNoncurrent;HProxyIsCashOnly,C,0.459,False,30,131107000000.0,125155000000.0,5952000000.0,40479000000.0,13746000000.0,15213000000.0,30098000000.0,,30098000000.0,131107000000.0,26733000000.0,0.0,0.2295682152745467,0.0453980336671573,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,ORCL,0.6113578203540783,545808515072.0,2873130000.0,189.97000122070312,545808509607.2388,0.05,131107000000.0,125155000000.0,5952000000.0,40479000000.0,13746000000.0,15213000000.0,21352500000.0,545808515072.0,0.6113578203540783,Oracle,ORCL,2021.0,2021-05-31,545808515072.0,0.6113578203540783,13746000000.0,15213000000.0,21352500000.0,566045750126.4359,1.1743689664370296,2.246257281515738,0.01234376654764131,healthy
healthy,0,Oracle,ORACLE CORP,1341439.0,0001564590-22-023675,10-K,2022-05-31,2022-05-31,2022.0,healthy/Oracle/0001564590-22-023675.txt,SGML_Primary_SEQ1;InlineXBRL;DerivedL_SumCurrentNoncurrent;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,C,0.2754,False,30,109297000000.0,115065000000.0,-5768000000.0,42440000000.0,6717000000.0,10926000000.0,21383000000.0,,21383000000.0,109297000000.0,35723000000.0,0.0,0.1956412344346139,-0.0527736351409462,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,ORCL,0.6113578203540783,545808515072.0,2873130000.0,189.97000122070312,545808509607.2388,0.05,109297000000.0,115065000000.0,-5768000000.0,42440000000.0,6717000000.0,10926000000.0,12180000000.0,545808515072.0,0.6113578203540783,Oracle,ORCL,2022.0,2022-05-31,545808515072.0,0.6113578203540783,6717000000.0,10926000000.0,12180000000.0,557381493026.7623,1.1947245731303346,2.6447696131293412,0.004087327694635898,healthy
healthy,0,Oracle,ORACLE CORP,1341439.0,0000950170-23-028914,10-K,2023-05-31,2023-05-31,2023.0,healthy/Oracle/0000950170-23-028914.txt,SGML_Primary_SEQ1;InlineXBRL;DerivedL_SumCurrentNoncurrent;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,C,0.2754,False,30,134384000000.0,132828000000.0,1556000000.0,27535000000.0,8503000000.0,13093000000.0,9765000000.0,,9765000000.0,134384000000.0,19032000000.0,0.0,0.0726649005834027,0.0115787593761162,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,ORCL,0.6113578203540783,545808515072.0,2873130000.0,189.97000122070312,545808509607.2388,0.05,134384000000.0,132828000000.0,1556000000.0,27535000000.0,8503000000.0,13093000000.0,15049500000.0,545808515072.0,0.6113578203540783,Oracle,ORCL,2023.0,2023-05-31,545808515072.0,0.6113578203540783,8503000000.0,13093000000.0,15049500000.0,560098361531.247,1.188294849588188,2.491591478404831,0.0063586107012914145,healthy
healthy,0,Oracle,ORACLE CORP,1341439.0,0000950170-24-075605,10-K,2024-05-31,2024-05-31,2024.0,healthy/Oracle/0000950170-24-075605.txt,SGML_Primary_SEQ1;InlineXBRL;DerivedL_SumCurrentNoncurrent;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,C,0.2754,False,30,140976000000.0,131737000000.0,9239000000.0,29055000000.0,10467000000.0,15353000000.0,10454000000.0,,10454000000.0,140976000000.0,18588000000.0,0.0,0.0741544660083985,0.0655359777550788,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,ORCL,0.6113578203540783,545808515072.0,2873130000.0,189.97000122070312,545808509607.2388,0.05,140976000000.0,131737000000.0,9239000000.0,29055000000.0,10467000000.0,15353000000.0,18143500000.0,545808515072.0,0.6113578203540783,Oracle,ORCL,2024.0,2024-05-31,545808515072.0,0.6113578203540783,10467000000.0,15353000000.0,18143500000.0,563021478827.653,1.1814257485236823,2.359117373293909,0.009159230401994324,healthy
healthy,0,Oracle,ORACLE CORP,1341439.0,0000950170-25-087926,10-K,2025-05-31,2025-05-31,2025.0,healthy/Oracle/0000950170-25-087926.txt,SGML_Primary_SEQ1;InlineXBRL;DerivedL_SumCurrentNoncurrent;HProxyIsCashOnly,C,0.459,False,30,168361000000.0,147392000000.0,37107000000.0,32075000000.0,12443000000.0,17678000000.0,10786000000.0,,10786000000.0,168361000000.0,19632000000.0,-16138000000.0,0.0640647180760389,0.2204013993739642,0.05,0.08,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,ORCL,0.6113578203540783,545808515072.0,2873130000.0,189.97000122070312,545808509607.2388,0.05,168361000000.0,147392000000.0,37107000000.0,32075000000.0,12443000000.0,17678000000.0,21282000000.0,545808515072.0,0.6113578203540783,Oracle,ORCL,2025.0,2025-05-31,545808515072.0,0.6113578203540783,12443000000.0,17678000000.0,21282000000.0,565979393284.7878,1.1745232727640833,2.2485238283524906,0.012271403707086782,healthy
healthy,0,QualComm,QUALCOMM INC/DE,804328.0,0000936392-96-001149,10-K,1996-09-29,1996-09-29,1996.0,healthy/QualComm/0000936392-96-001149.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly,A,0.103275,False,30,1185330.0,340417.0,844913.0,,21027.0,-7436.0,354.3,,354.3,,,0.0,0.0002989041026549,0.7128082474922596,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,QCOM,0.3864840637742669,192374915072.0,1071000000.0,178.2899932861328,190948582809.44824,0.05,1185330.0,340417.0,844913.0,,21027.0,-7436.0,17309.0,192374915072.0,0.3864840637742669,QualComm,QCOM,1996.0,1996-09-29,192374915072.0,0.3864840637742669,21027.0,-7436.0,17309.0,192374931536.8301,0.4122496331675468,39.269301933356076,0.0,healthy
healthy,0,QualComm,QUALCOMM INC/DE,804328.0,0000936392-98-000170,10-Q,1997-12-28,1997-12-28,1997.0,healthy/QualComm/0000936392-98-000170.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;HProxyIsCashOnly;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,A,0.061965,False,30,2426349.0,693524.0,1732825.0,785854.0,36762.0,52895.0,209540.0,,209540.0,,749092.0,0.0,0.0863602062193031,0.7141697257896535,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,QCOM,0.3864840637742669,192374915072.0,1071000000.0,178.2899932861328,190948582809.44824,0.05,2426349.0,693524.0,1732825.0,785854.0,36762.0,52895.0,63209.5,192374915072.0,0.3864840637742669,QualComm,QCOM,1997.0,1997-12-28,192374915072.0,0.3864840637742669,36762.0,52895.0,63209.5,192374975198.7363,0.41224953992265645,36.12745711274958,4.2038529639688415e-286,healthy
healthy,0,QualComm,QUALCOMM INC/DE,804328.0,0000936392-98-001564,10-K,1998-09-27,1998-09-27,1998.0,healthy/QualComm/0000936392-98-001564.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight;SANITY_FAIL_BS_MISMATCH;SALVAGE_DerivedE_AminusL,A,0.061965,False,30,2566713.0,910587.0,1656126.0,,108532.0,242665.0,303.0,4.0,307.0,,,0.0,0.0001196082304488,0.6452322484048665,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,QCOM,0.3864840637742669,192374915072.0,1071000000.0,178.2899932861328,190948582809.44824,0.05,2566713.0,910587.0,1656126.0,,108532.0,242665.0,229864.5,192374915072.0,0.3864840637742669,QualComm,QCOM,1998.0,1998-09-27,192374915072.0,0.3864840637742669,108532.0,242665.0,229864.5,192375133725.87604,0.41224920013503874,32.99580237974929,4.665124818038145e-239,healthy
healthy,0,QualComm,QUALCOMM INC/DE,804328.0,0000936392-00-000080,10-Q,1999-12-26,1999-12-26,1999.0,healthy/QualComm/0000936392-00-000080.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,4985435.0,971867.0,3688763.0,1120073.0,177119.0,259921.0,303978.0,2574.0,306552.0,,942954.0,324805.0,0.0614895189687559,0.7399079518637792,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,QCOM,0.3864840637742669,192374915072.0,1071000000.0,178.2899932861328,190948582809.44824,0.05,4985435.0,971867.0,3688763.0,1120073.0,177119.0,259921.0,307079.5,192374915072.0,0.3864840637742669,QualComm,QCOM,1999.0,1999-12-26,192374915072.0,0.3864840637742669,177119.0,259921.0,307079.5,192375207175.05606,0.4122490422302044,32.29328768578196,4.344961814173196e-229,healthy
healthy,0,QualComm,QualComm,,,10-K,2000-09-30,2000-09-30,2000.0,healthy/QualComm/a2029329z10-k.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,6062982.0,500011.0,5516328.0,,670211.0,722638.0,2521.0,2520914.0,2523435.0,,,46643.0,0.4162036106984979,0.9098374364297964,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,QCOM,0.3864840637742669,192374915072.0,1071000000.0,178.2899932861328,190948582809.44824,0.05,6062982.0,500011.0,5516328.0,,670211.0,722638.0,1031530.0,192374915072.0,0.3864840637742669,QualComm,QCOM,2000.0,2000-09-30,192374915072.0,0.3864840637742669,670211.0,722638.0,1031530.0,192375896293.68826,0.4122475658518247,29.354180273889863,1.0566485037578973e-189,healthy
healthy,0,QualComm,QualComm,,,10-K,2001-09-30,2001-09-30,2001.0,healthy/QualComm/a76829e10-k.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,2.0,2.0,2581.0,2.0,2583.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,QCOM,0.3864840637742669,192374915072.0,1071000000.0,178.2899932861328,190948582809.44824,0.05,,,,,2.0,2.0,3.0,192374915072.0,0.3864840637742669,QualComm,QCOM,2001.0,2001-09-30,192374915072.0,0.3864840637742669,2.0,2.0,3.0,192374915074.8537,0.5153120861331442,48.128749729179624,0.0,healthy
healthy,0,QualComm,QualComm,,,10-K,2002-09-30,2002-09-30,2002.0,healthy/QualComm/a85543e10vk.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,2.0,2.0,3176.0,4.0,3180.0,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,QCOM,0.3864840637742669,192374915072.0,1071000000.0,178.2899932861328,190948582809.44824,0.05,,,,,2.0,2.0,3.0,192374915072.0,0.3864840637742669,QualComm,QCOM,2002.0,2002-09-30,192374915072.0,0.3864840637742669,2.0,2.0,3.0,192374915074.8537,0.5153120861331442,48.128749729179624,0.0,healthy
healthy,0,QualComm,QualComm,,,10-K,2003-09-30,2003-09-30,2003.0,healthy/QualComm/a94029e10vk.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,2.0,2.0,5.4,3.0,8.4,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,QCOM,0.3864840637742669,192374915072.0,1071000000.0,178.2899932861328,190948582809.44824,0.05,,,,,2.0,2.0,3.0,192374915072.0,0.3864840637742669,QualComm,QCOM,2003.0,2003-09-30,192374915072.0,0.3864840637742669,2.0,2.0,3.0,192374915074.8537,0.5153120861331442,48.128749729179624,0.0,healthy
healthy,0,QualComm,QualComm,,,10-K,2004-09-30,2004-09-30,2004.0,healthy/QualComm/a02900e10vk.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,10820.0,,,,10.0,2129.0,7.6,7635.0,7642.6,,,,0.7063401109057301,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,QCOM,0.3864840637742669,192374915072.0,1071000000.0,178.2899932861328,190948582809.44824,0.05,10820.0,,,,10.0,2129.0,1074.5,192374915072.0,0.3864840637742669,QualComm,QCOM,2004.0,2004-09-30,192374915072.0,0.3864840637742669,10.0,2129.0,1074.5,192374916094.096,0.4122496668699005,46.011259455871475,0.0,healthy
healthy,0,QualComm,QualComm,,,10-K,2005-09-25,2005-09-25,2005.0,healthy/QualComm/a14009e10vk.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,12479.0,,,,10.0,2386.0,8.7,8681.0,8689.7,,,,0.6963458610465583,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,QCOM,0.3864840637742669,192374915072.0,1071000000.0,178.2899932861328,190948582809.44824,0.05,12479.0,,,,10.0,2386.0,1203.0,192374915072.0,0.3864840637742669,QualComm,QCOM,2005.0,2005-09-25,192374915072.0,0.3864840637742669,10.0,2386.0,1203.0,192374916216.329,0.4122496659045578,45.73724357718237,0.0,healthy
healthy,0,QualComm,QualComm,,,10-K,2006-09-24,2006-09-24,2006.0,healthy/QualComm/a24679e10vk.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,15208.0,,,,10.0,2690.0,9.9,9949.0,9958.9,,,,0.6548461336138874,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,QCOM,0.3864840637742669,192374915072.0,1071000000.0,178.2899932861328,190948582809.44824,0.05,15208.0,,,,10.0,2690.0,1355.0,192374915072.0,0.3864840637742669,QualComm,QCOM,2006.0,2006-09-24,192374915072.0,0.3864840637742669,10.0,2690.0,1355.0,192374916360.91586,0.41224966610361646,45.44862472419806,0.0,healthy
healthy,0,QualComm,QualComm,,,10-K,2007-09-30,2007-09-30,2007.0,healthy/QualComm/a35354e10vk.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,18495.0,,,,146.0,2883.0,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,QCOM,0.3864840637742669,192374915072.0,1071000000.0,178.2899932861328,190948582809.44824,0.05,18495.0,,,,146.0,2883.0,1587.5,192374915072.0,0.3864840637742669,QualComm,QCOM,2007.0,2007-09-30,192374915072.0,0.3864840637742669,146.0,2883.0,1587.5,192374916582.07672,0.4122496654684613,45.06449107791678,0.0,healthy
healthy,0,QualComm,QUALCOMM INC/DE,804328.0,0000936392-08-000707,10-K,2008-09-28,2008-09-28,2008.0,healthy/QualComm/0000936392-08-000707.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,24563.0,,,,373.0,3730.0,,10.0,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,QCOM,0.3864840637742669,192374915072.0,1071000000.0,178.2899932861328,190948582809.44824,0.05,24563.0,,,,373.0,3730.0,2238.0,192374915072.0,0.3864840637742669,QualComm,QCOM,2008.0,2008-09-28,192374915072.0,0.3864840637742669,373.0,3730.0,2238.0,192374917200.85144,0.4122496643056927,44.23144709572705,0.0,healthy
healthy,0,QualComm,QUALCOMM INC/DE,804328.0,0000950123-09-072780,10-K,2009-09-27,2009-09-27,2009.0,healthy/QualComm/0000950123-09-072780.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,,,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,QCOM,0.3864840637742669,192374915072.0,1071000000.0,178.2899932861328,190948582809.44824,0.05,,,,,,,,192374915072.0,0.3864840637742669,QualComm,QCOM,2009.0,2009-09-27,192374915072.0,0.3864840637742669,,,,,,,,unknown
healthy,0,QualComm,QUALCOMM INC/DE,804328.0,0000950123-10-100207,10-K,2010-09-26,2010-09-26,2010.0,healthy/QualComm/0000950123-10-100207.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,30572.0,,,,,10.0,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,QCOM,0.3864840637742669,192374915072.0,1071000000.0,178.2899932861328,190948582809.44824,0.05,30572.0,,,,,10.0,,192374915072.0,0.3864840637742669,QualComm,QCOM,2010.0,2010-09-26,192374915072.0,0.3864840637742669,,10.0,,,,,,unknown
healthy,0,QualComm,QualComm,,,10-K,2011-09-25,2011-09-25,2011.0,healthy/QualComm/qcom10-k2011.htm,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,2.0,120.0,,,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,QCOM,0.3864840637742669,192374915072.0,1071000000.0,178.2899932861328,190948582809.44824,0.05,,,,,2.0,120.0,62.0,192374915072.0,0.3864840637742669,QualComm,QCOM,2011.0,2011-09-25,192374915072.0,0.3864840637742669,2.0,120.0,62.0,192374915130.97623,0.5153120859301288,42.25168577337636,0.0,healthy
healthy,0,QualComm,QUALCOMM INC/DE,804328.0,0001234452-12-000371,10-K,2012-09-30,2012-09-30,2012.0,healthy/QualComm/0001234452-12-000371.txt,SGML_Primary_SEQ1;MissingH;LabelFallback_Tight,A,0.103275,False,30,,,,,2.0,120.0,,0.0,,,,,,,0.05,0.08,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,QCOM,0.3864840637742669,192374915072.0,1071000000.0,178.2899932861328,190948582809.44824,0.05,,,,,2.0,120.0,62.0,192374915072.0,0.3864840637742669,QualComm,QCOM,2012.0,2012-09-30,192374915072.0,0.3864840637742669,2.0,120.0,62.0,192374915130.97623,0.5153120859301288,42.25168577337636,0.0,healthy
